0.9903,4
0.4404,2
0.9774,4
0.1027,1
0.8641,5
0.9783,3
0.9908,3
0.9819,1
0.9573,4
0.5066,2
0.9867,5
0.8904,5
0.9964,5
0.9917,4
0.985,4
0.8219,4
0.9957,3
0.9929,4
0.6185,4
0.0,3
-0.5994,5
0.994,5
-0.7235,2
0.9938,5
0.9022,5
0.9871,5
0.7245,1
-0.8885,1
0.9664,5
0.9996,5
0.5563,2
0.9824,5
0.9222,4
0.9878,4
0.9897,4
-0.9867,1
0.8381,4
0.5848,3
0.6908,3
0.9396,2
0.9595,5
-0.9358,1
0.666,3
0.3846,3
-0.9258,5
0.9489,4
0.9438,4
0.9435,4
0.8663,1
0.9941,3
0.1901,3
-0.4168,5
-0.1984,5
0.9802,5
0.8028,4
-0.0644,3
0.8075,3
-0.7052,2
0.7494,3
0.9321,5
-0.6269,2
-0.9892,5
0.9668,5
0.9704,5
0.6988,5
0.9955,5
0.9209,3
0.4638,3
0.8237,5
0.9392,4
-0.9532,1
0.8955,5
0.9669,4
0.9811,4
0.0,3
0.4982,5
0.9819,4
0.9898,4
0.768,2
0.995,5
-0.6124,3
0.9845,2
0.9646,4
0.0,4
0.7634,3
-0.8204,3
0.9716,4
-0.3071,3
0.8613,3
0.979,4
0.9118,5
-0.9304,1
0.9701,4
0.9545,4
0.8871,1
0.9627,5
0.9932,5
0.9685,5
0.9117,5
-0.5719,3
0.8324,2
0.9806,3
0.9789,3
0.9228,5
0.6257,5
-0.3875,4
-0.9735,4
-0.8316,4
0.8304,2
0.5705,2
0.9327,5
0.7269,3
-0.906,1
0.8151,4
0.9564,5
0.943,4
0.9258,4
0.9638,5
0.934,5
0.8532,4
0.7061,2
0.9929,5
0.9919,1
-0.9707,1
-0.9884,3
-0.9634,1
0.6847,3
-0.5647,1
-0.8656,1
0.9606,1
0.5692,4
0.9881,5
0.7645,3
0.7227,5
0.8481,1
0.9606,4
-0.1628,4
0.9705,4
-0.9768,1
0.9869,4
0.9903,3
0.9755,4
0.9918,4
-0.6509,5
0.9443,5
0.9966,5
0.823,5
-0.3034,5
0.98,5
0.9099,3
0.807,4
0.9758,5
0.9798,4
0.9722,5
0.9319,4
-0.5994,3
-0.5994,4
0.9616,5
0.986,5
0.4389,2
0.6412,4
0.9768,4
0.0,5
0.5374,4
0.6114,5
0.9743,5
0.9687,4
0.2263,3
0.9659,4
0.9884,5
0.8519,3
0.9346,4
0.9677,5
0.6908,4
0.9722,5
0.9161,4
0.8997,5
0.9831,5
0.1779,3
-0.0525,3
0.0,1
0.6239,4
0.7642,2
0.3197,2
-0.7977,1
0.9813,4
0.9422,5
0.9937,5
0.9714,5
-0.3966,1
0.5655,5
-0.7913,4
-0.0258,2
0.5927,4
0.4939,4
-0.1511,3
0.9208,5
0.9736,5
0.128,3
0.2924,4
0.9748,5
0.982,5
0.7155,2
0.5162,2
0.2144,4
0.9123,2
0.9906,5
0.9882,5
0.9893,5
-0.0719,5
0.5047,5
0.7783,5
0.8402,5
-0.9542,1
0.9238,4
0.6988,5
0.9628,1
0.9041,5
0.9792,4
-0.2677,5
0.9331,3
0.9626,4
0.9962,4
0.3477,3
-0.4184,3
0.91,3
0.9776,3
0.9269,4
0.4168,5
0.9285,4
0.2714,1
0.955,3
0.974,5
0.8516,2
-0.3147,2
0.9485,3
0.9745,5
0.6249,1
-0.6597,1
0.9709,1
0.894,4
0.802,1
0.961,5
-0.8212,3
0.9733,5
0.9863,5
0.9703,5
-0.8024,1
0.0,5
0.9608,5
0.8858,5
0.979,5
0.0088,3
0.9702,5
0.9331,3
0.9919,4
0.743,5
0.9246,5
0.8775,5
0.126,1
-0.6458,1
0.9959,4
0.9398,5
-0.5267,3
-0.5256,2
0.9012,2
-0.7067,1
0.931,4
0.9926,3
0.743,3
0.4548,4
-0.143,3
-0.8341,1
0.6984,5
-0.9096,5
-0.25,1
0.8043,3
0.8402,4
0.9542,3
0.5023,2
0.9359,3
-0.4215,1
-0.8968,1
0.9859,5
0.96,5
0.9041,5
0.9932,5
-0.8605,1
0.9957,4
0.9348,5
0.7574,4
0.5848,4
0.9106,5
0.955,5
-0.1901,3
0.9518,3
0.9787,5
0.2023,5
0.976,4
0.7081,4
0.8777,5
0.6666,1
0.4567,3
0.9728,5
0.9558,5
0.9431,4
0.9779,4
0.9505,5
0.1313,3
0.9906,5
-0.9617,4
0.9313,5
0.9681,4
0.9714,5
0.9862,5
0.989,5
0.8568,5
-0.75,4
0.9488,5
0.4485,1
0.8881,4
0.842,1
0.9639,5
0.981,5
0.9807,5
0.8805,4
-0.7081,1
0.4019,1
0.921,5
-0.5994,5
0.9911,1
0.5994,5
0.0,4
0.0,5
0.9816,3
-0.4512,1
0.9061,4
0.8904,3
0.9625,5
0.9184,5
-0.5859,5
0.9856,4
0.9821,5
-0.8857,3
-0.1531,2
0.9422,5
-0.9667,1
0.9136,5
0.8065,5
0.0,4
0.985,3
0.0,5
0.8858,3
0.9345,4
0.9924,2
0.821,2
0.9889,4
0.7772,5
0.91,5
0.9162,5
-0.0038,1
-0.0174,4
0.9304,4
-0.6557,3
0.9958,3
-0.5078,1
-0.3913,1
0.9829,4
0.974,5
-0.8591,1
-0.7876,1
0.9786,4
0.9775,5
0.9091,5
0.9841,4
0.9639,4
-0.9423,2
-0.8316,2
0.946,4
0.985,4
0.9551,5
0.7743,2
0.7579,5
0.9823,5
0.9541,5
0.9217,5
0.8388,4
0.9674,4
0.8979,5
0.4909,2
0.4184,5
0.9798,2
0.6588,2
0.555,4
0.7753,4
-0.3818,5
0.9643,3
0.8288,3
0.9953,4
0.9787,5
0.69,5
0.8422,3
0.899,4
0.72,5
0.992,5
0.9673,5
0.6249,3
-0.9467,1
0.8573,5
-0.9363,1
0.9822,2
0.8692,1
0.0516,3
0.9829,5
0.9565,4
0.9479,3
-0.6486,4
0.0,5
0.9911,5
0.6752,3
0.9918,5
0.9835,3
0.9945,4
-0.5994,5
0.8268,5
0.9097,4
0.9505,5
0.9887,4
0.9917,4
0.9897,4
-0.6981,5
-0.9989,5
-0.9948,5
0.9825,4
0.9785,5
0.9523,5
0.5244,4
-0.9001,2
-0.9136,5
0.8321,3
0.9949,4
0.891,5
0.7713,5
-0.7579,1
0.9817,5
0.9971,4
-0.8316,2
0.2927,2
0.9169,3
0.9756,5
0.9276,5
0.5972,4
0.6908,4
0.9744,4
0.9943,2
0.9925,4
0.4588,3
0.9336,5
0.9495,5
0.8519,5
0.836,5
0.8057,5
0.8625,5
0.8832,2
0.988,3
0.9859,5
0.9942,5
0.8957,4
0.9366,3
0.9591,3
-0.1866,2
0.9361,4
0.9917,5
-0.9934,3
-0.997,3
0.0,1
-0.6546,3
0.7752,2
0.9421,5
0.954,5
0.9514,5
0.9806,5
0.0,4
0.9922,3
0.9384,4
0.6365,5
0.9575,5
0.9923,5
0.9929,4
0.9237,5
0.0,5
0.7981,5
0.8459,5
0.7548,5
0.7088,1
-0.335,1
0.9186,4
0.9887,4
0.9676,3
-0.3604,1
-0.6486,5
0.2018,4
0.7452,1
0.8782,5
0.8585,3
0.9747,5
0.9784,4
0.9368,5
0.9903,4
0.9907,4
0.8481,2
0.9014,4
0.9963,4
0.9365,4
0.0,1
0.9913,4
0.3943,4
0.9904,4
0.802,3
0.7769,3
0.785,4
0.8181,2
0.0,3
0.9808,1
0.9574,5
0.9792,5
0.6783,4
0.0,5
-0.8316,5
0.98,5
0.6119,1
0.8087,1
-0.636,5
0.988,4
-0.8439,1
0.9133,5
0.9944,5
0.8168,5
0.7624,2
0.7964,4
0.4269,4
0.9406,4
0.9696,4
0.9402,4
0.993,5
0.9649,5
0.9656,5
-0.947,5
-0.3647,1
-0.9537,1
-0.162,3
0.9953,3
-0.9081,1
0.3956,1
0.4689,4
0.9114,5
-0.9921,2
0.9582,3
0.9465,5
0.9183,5
0.9532,4
0.9313,3
0.7574,5
0.5633,5
0.9566,3
-0.3182,2
0.9877,4
0.908,4
0.9853,5
0.9858,4
0.9574,2
-0.9526,1
0.9803,5
0.468,5
-0.9178,1
0.7994,4
0.8891,2
0.8944,5
0.9844,5
0.9573,1
0.7269,4
0.9896,5
0.5357,4
0.91,5
0.7819,3
0.9742,4
0.8225,5
0.9822,4
-0.2047,4
0.8357,3
0.9098,4
0.7506,5
0.9962,4
0.9873,5
0.9961,5
0.9589,5
0.9946,5
0.3662,3
0.9786,5
0.7173,4
0.9882,5
-0.9686,1
0.9569,3
0.9873,2
0.9447,2
0.9741,3
-0.5994,5
0.8622,5
0.9493,5
0.9299,4
0.9629,5
-0.523,5
0.959,4
0.2186,1
0.9524,5
0.787,2
0.3612,5
0.3182,3
0.9933,4
-0.0387,1
0.888,4
0.8419,5
0.6458,4
0.875,5
0.8804,5
-0.5423,1
-0.3412,2
0.981,4
-0.296,1
0.9824,5
0.9741,5
0.9768,4
0.9244,4
0.9038,5
0.9017,4
0.779,4
0.4541,5
0.9773,5
0.9312,5
0.2382,2
0.8845,4
0.9914,3
0.0,3
-0.7967,1
0.9549,5
0.4199,5
-0.2228,3
0.9853,5
0.9959,5
0.3182,5
0.9411,5
0.9167,5
0.9921,5
0.0,5
0.4404,3
0.0,3
-0.7976,1
-0.9517,1
-0.9773,1
0.9613,4
-0.9485,2
0.2382,1
-0.4847,1
0.9393,4
0.9812,5
0.9704,4
0.4634,1
0.9865,5
0.9915,5
0.2249,5
0.8687,5
0.9552,5
0.9816,5
0.9332,5
0.6597,5
0.8694,4
-0.9134,1
0.3612,5
0.5707,5
0.922,5
0.9781,5
0.8898,4
0.9765,5
0.9216,3
0.659,5
0.4588,2
0.9493,4
0.3788,2
0.9875,4
0.743,2
0.9928,3
0.6096,4
0.9623,4
0.9128,5
-0.4456,1
-0.2867,4
0.7332,2
0.2955,3
0.9547,5
0.9921,4
0.9974,5
0.9699,5
0.9595,5
0.9748,5
0.9379,2
0.9231,5
0.8061,5
0.9832,5
-0.6696,2
0.865,4
0.9872,3
0.9832,4
0.9725,5
0.9617,4
-0.5849,1
0.8306,5
0.7184,5
0.9371,4
0.903,3
0.964,4
0.9791,4
0.9918,4
0.9867,4
0.0,4
0.3417,4
0.6124,5
0.1842,1
-0.4442,1
0.959,3
0.9894,5
0.9923,5
0.5255,4
0.6124,4
0.1255,3
-0.128,3
0.873,4
0.8971,5
-0.958,4
0.8074,1
0.9039,3
0.7521,4
0.8979,2
0.9277,5
0.986,4
0.9701,3
0.9896,3
0.979,2
0.9345,3
0.9967,4
0.9969,4
0.8439,4
-0.9638,1
0.988,5
0.9819,4
0.9059,4
-0.5719,3
0.7901,5
0.972,4
0.3367,5
0.9702,5
0.9052,4
0.9903,5
0.0935,5
-0.4245,4
0.8861,3
0.8401,4
0.6988,5
0.9331,5
0.9835,5
0.9485,5
0.9719,5
-0.4767,1
-0.9644,1
0.9336,4
-0.7385,1
0.9934,4
0.2864,3
0.8555,5
0.9977,4
0.892,4
0.9699,4
0.6762,2
0.9949,5
0.8307,4
0.9863,4
0.9473,3
-0.9456,2
-0.5994,1
-0.7457,1
0.9554,5
-0.7184,1
-0.9375,1
-0.0772,3
0.6114,5
0.8705,3
0.9852,5
-0.8074,2
0.992,4
0.8608,4
0.9405,5
0.9423,5
0.8833,4
0.6908,5
-0.4767,1
0.9516,5
0.944,3
-0.0516,2
0.3182,5
0.9915,4
0.965,3
0.8675,4
0.9974,5
0.8716,3
0.6956,3
-0.4588,1
-0.9483,1
0.9977,4
-0.903,1
0.3737,2
0.0098,1
0.9448,3
0.9272,4
0.994,5
0.9169,4
0.83,2
0.807,4
0.9407,4
0.8625,3
0.948,4
-0.9423,1
-0.4609,2
0.8481,5
0.9963,3
-0.0258,2
0.9346,3
0.96,3
0.9448,4
0.0,5
-0.9639,1
0.9017,5
0.7506,3
0.962,5
0.8176,3
0.9865,5
0.9586,4
0.9343,5
0.826,5
0.8265,5
0.9296,5
0.938,4
0.9481,4
0.8828,5
0.9937,4
0.9843,5
0.34,3
-0.3328,1
0.9508,4
0.8805,5
0.938,5
0.9768,5
0.7957,4
-0.079,3
0.09,3
0.9476,5
0.9531,5
0.8448,3
0.6784,5
0.9976,5
0.9962,4
0.9298,4
0.9482,5
0.9018,5
-0.9604,1
0.9501,5
0.99,5
-0.457,1
-0.3664,1
0.8799,4
0.6423,4
0.6588,4
0.8735,3
0.9308,4
0.9595,5
0.5719,4
0.7684,4
0.7184,5
0.0,4
0.9871,5
0.8122,4
0.9567,5
0.9197,5
0.933,3
0.9733,3
0.5095,5
0.9062,4
0.6704,5
0.963,5
0.9848,5
0.9304,5
0.943,4
0.9904,4
0.98,5
0.923,3
0.9129,5
0.8977,5
0.5707,5
0.8473,5
-0.37,2
0.976,5
0.9884,5
0.0,1
-0.8781,1
-0.9481,1
-0.024,1
0.9716,5
0.6753,5
0.9993,5
-0.7311,1
0.9864,1
0.8422,2
0.9682,3
-0.2358,1
0.9598,5
0.5526,3
-0.6154,1
0.0,3
0.9575,4
0.9879,4
0.7407,3
-0.128,3
0.9313,4
0.9212,5
0.9403,5
0.9875,4
0.811,1
-0.7579,1
0.9273,1
0.9083,4
0.85,4
0.6565,3
-0.7419,2
0.2263,3
-0.8418,1
0.7848,2
0.0,4
0.4215,4
0.9914,4
0.9152,5
0.9757,4
0.9512,4
0.9744,5
0.9582,3
0.7506,2
-0.7686,2
0.9474,4
0.0,3
0.0,3
-0.2695,5
0.5673,4
0.6588,1
0.9259,5
0.9859,4
-0.1556,1
0.9886,5
-0.3147,5
-0.9926,4
0.8217,5
0.9714,5
0.963,5
0.967,5
-0.5076,3
0.9791,3
0.9313,3
-0.7908,2
0.7863,5
0.9932,4
0.9449,3
0.7201,3
0.9731,5
-0.8271,2
0.8532,3
0.6331,5
0.7301,3
-0.2285,3
0.25,5
0.9873,5
0.9755,4
0.9244,5
0.9588,5
-0.296,1
0.8436,5
-0.8536,1
0.664,1
0.9642,3
0.9901,5
0.9311,4
0.9926,4
0.9741,4
-0.6844,2
0.8268,4
0.6588,5
0.9195,4
0.9379,3
0.9949,5
-0.5994,5
-0.5994,5
0.4939,4
-0.986,4
0.5994,3
0.3971,5
0.6566,3
0.9935,5
0.9363,5
-0.8327,1
0.509,1
0.9967,1
-0.765,1
0.5413,4
0.9767,5
0.9036,4
-0.235,2
-0.4767,1
0.2833,1
0.1957,1
0.6154,3
0.6239,4
0.9895,2
0.6697,5
0.9526,5
0.7144,4
0.9081,4
0.997,5
0.9376,3
0.9245,2
0.7906,5
0.9778,5
0.9014,5
0.7339,5
0.9791,5
0.995,5
0.9059,1
0.9672,5
0.507,2
0.9474,5
0.9943,5
0.9206,3
0.8214,1
-0.6754,1
-0.9413,2
0.8295,2
0.9904,4
0.5936,1
0.9198,5
0.9815,5
0.9645,5
0.9153,4
0.9719,5
0.9585,5
0.771,4
0.8553,5
0.9753,4
-0.7259,1
0.9801,4
0.9475,5
0.4986,3
0.0,1
0.8969,5
0.7788,2
0.967,5
-0.5267,1
-0.94,1
0.3987,5
-0.4574,4
0.989,5
0.9362,5
-0.985,5
-0.5994,3
0.9557,5
0.1825,2
0.9129,5
0.6759,1
-0.2544,1
-0.9801,1
0.8502,1
-0.8128,1
0.8745,4
-0.1027,1
0.7526,3
0.9246,5
-0.8741,1
0.8122,2
0.9165,4
0.9151,5
0.8389,4
0.9338,5
0.9325,5
0.4975,3
0.7184,3
0.9421,5
0.8312,3
0.9694,5
0.0,3
0.8395,4
0.8413,5
0.8173,5
0.7572,1
0.9557,4
0.6597,4
0.6374,3
0.9431,4
0.8427,5
0.9949,5
-0.8919,1
0.1154,2
-0.9192,2
0.986,4
0.963,5
0.9134,4
0.9311,3
0.9893,2
0.8429,3
0.0,1
0.9543,5
0.9715,4
0.9705,4
0.9133,5
0.5815,5
0.6249,5
0.0772,2
0.9938,4
0.9597,5
0.4815,4
0.4939,4
0.9682,5
0.9469,5
0.7813,3
0.8176,4
0.9568,5
0.7898,4
0.967,5
0.4854,4
0.3891,4
0.9813,5
-0.4215,1
0.4723,3
0.969,5
0.9186,5
-0.9197,1
0.995,4
0.9637,4
0.7981,1
-0.9056,1
-0.8694,1
0.9212,4
-0.9928,1
-0.8885,5
0.8213,4
0.9562,5
0.9903,5
0.0,4
0.9875,4
0.9633,3
0.9817,5
0.7717,3
0.7374,1
0.8551,3
0.9866,5
0.5023,3
0.9565,4
0.5145,4
0.9881,3
0.9837,5
0.9733,4
0.9274,3
-0.9485,4
-0.8217,4
0.9881,2
0.9952,5
0.7896,5
-0.0156,2
0.9545,5
0.4153,5
0.9676,3
0.8591,3
0.4374,1
-0.9686,5
0.0,5
0.7385,4
-0.1531,1
-0.9576,1
-0.9325,1
-0.743,2
0.7463,3
0.0844,2
0.9113,4
-0.296,1
0.9062,4
0.9507,4
0.9367,4
-0.953,4
0.9006,4
0.974,3
0.9489,5
-0.5719,4
0.7463,2
-0.7066,5
-0.7423,4
0.8689,4
0.9502,4
0.9931,4
0.9971,4
-0.95,2
0.944,5
-0.2006,3
0.6573,4
0.9606,5
0.8316,5
0.8807,2
0.9293,4
0.1139,5
0.1154,3
0.9801,5
0.0,1
0.9501,5
0.0,3
0.9864,3
0.7293,1
0.6656,4
0.8126,1
-0.1531,3
0.9249,4
0.316,1
0.6064,2
0.9804,5
0.9645,4
0.8242,5
0.9601,5
0.9755,5
-0.8007,1
-0.4141,5
0.9862,5
0.6597,2
0.936,4
0.9913,4
0.967,5
0.7783,5
0.3612,4
0.9165,5
0.9594,5
0.9948,4
0.0,5
0.6803,1
0.7918,2
0.9161,5
0.9508,3
0.9789,3
0.8531,5
0.8858,5
0.9669,2
0.0,4
0.9952,5
0.8905,4
0.9951,4
0.8192,3
0.962,2
0.9583,5
0.5859,4
0.3682,5
0.9795,5
-0.465,1
0.743,5
0.5413,5
0.9966,5
0.6369,5
0.2565,1
0.1531,4
0.9981,4
0.93,4
0.636,5
0.3915,5
0.9806,4
0.926,4
0.9631,4
0.7541,5
0.9545,5
0.9877,3
0.9839,4
0.9611,4
0.9824,5
0.9866,5
0.5242,4
0.9311,4
0.9912,3
0.9757,4
0.9279,5
-0.8726,1
0.9523,1
0.9659,5
-0.8439,5
0.4007,5
0.8743,5
-0.8781,1
-0.2332,5
0.6114,4
0.976,5
0.9927,5
-0.4019,5
0.909,3
0.0,1
0.8141,1
-0.9971,5
-0.6984,1
0.836,4
0.9957,4
0.2491,1
0.9052,2
0.8133,3
0.905,4
0.6696,5
0.8429,5
0.9786,2
-0.9739,5
-0.5423,1
0.9904,5
0.3693,3
0.9916,5
0.8636,1
0.9565,4
0.9021,4
0.9425,1
0.4909,1
0.9669,5
0.9847,4
0.9815,5
0.9829,5
0.986,5
-0.9229,5
0.0,4
0.0,4
0.0,2
-0.9986,3
-0.9726,1
-0.8316,5
0.9042,5
0.8915,4
0.9748,5
0.9132,2
0.8491,4
0.9872,5
0.34,2
0.9922,4
0.6777,1
0.9351,5
0.7863,5
0.9749,1
0.7845,4
0.7747,5
0.9201,5
0.9525,4
0.973,5
0.8979,5
0.4345,3
0.8221,4
0.6447,2
0.9975,3
0.9704,4
0.957,5
-0.5574,1
-0.5399,1
0.9909,4
0.9551,5
-0.7461,3
0.9708,5
-0.7584,1
0.5216,5
0.9423,5
-0.8741,4
-0.5994,5
0.9098,5
-0.5699,1
0.7501,4
0.9702,2
0.9758,4
0.6249,1
0.9924,4
0.857,4
0.9722,3
-0.8316,4
0.8121,5
-0.344,3
0.6249,5
0.8934,4
0.9493,4
0.9952,4
-0.7906,1
0.2225,5
-0.3945,1
0.6056,1
-0.8439,1
0.7673,3
0.9556,3
-0.9265,1
0.7263,2
0.9984,5
0.9817,4
0.7418,5
-0.836,1
-0.975,1
-0.2207,2
0.7739,5
0.0516,1
0.7686,2
0.991,5
0.6791,1
0.9546,5
0.8516,5
-0.9485,2
0.9501,4
0.3458,1
0.9866,5
0.993,4
0.836,2
0.0924,5
0.7067,1
-0.2023,1
0.6114,4
0.9894,5
0.5994,5
0.9149,5
0.5053,5
0.8687,5
0.9015,5
0.875,3
-0.25,1
0.8712,4
0.6378,3
0.9216,4
0.0,4
-0.9229,5
0.8258,5
0.9662,5
0.9631,5
0.4389,2
-0.9659,1
0.1817,1
0.9725,5
0.96,5
0.0823,2
-0.764,1
0.9495,1
0.8852,4
0.7296,3
-0.7867,1
0.9323,5
0.9915,4
0.9903,4
0.9882,5
0.9851,5
0.9081,4
0.9593,3
-0.9184,5
-0.6652,2
0.9872,4
-0.5994,4
-0.9943,4
-0.636,1
-0.9136,5
-0.795,1
0.9668,4
0.9585,5
0.5924,1
-0.9938,3
0.9829,5
0.3612,3
0.9485,4
0.9168,3
0.9926,5
0.9726,5
0.9835,5
0.9386,5
0.9562,4
0.9454,5
0.9942,5
0.8743,3
0.9164,5
0.8775,5
0.9524,4
0.57,5
-0.4745,5
0.9775,5
0.977,4
0.9509,4
0.978,4
0.0772,3
0.8858,4
0.9957,4
0.6124,4
0.0,3
0.7299,1
0.9874,4
0.4376,3
0.9874,5
-0.7286,1
0.9134,5
0.5782,1
0.822,2
0.9851,5
0.877,4
0.7924,3
0.7122,2
0.9708,5
0.9896,4
0.9943,3
0.9897,5
0.8281,5
0.9816,5
0.9839,5
0.7608,5
0.8651,5
-0.2737,1
0.9816,5
-0.1511,1
0.7777,5
0.9259,5
-0.7427,1
0.954,4
0.9537,5
0.9946,4
0.9664,2
0.9289,5
0.8752,4
0.9833,3
0.9823,5
0.5859,5
-0.8399,1
0.883,5
0.7302,3
0.8462,4
0.9799,3
-0.977,1
0.6799,2
0.9497,5
0.9859,5
-0.9661,3
0.9436,5
-0.7059,2
-0.903,2
0.6249,5
0.9614,5
0.8773,4
0.9312,5
0.9951,5
0.6793,5
0.9904,3
0.9666,4
0.8122,2
0.909,3
0.888,4
0.9743,5
0.8932,5
0.9372,5
0.9749,5
0.9416,5
0.9751,3
0.9104,5
0.9134,4
0.9973,5
0.9818,4
0.9836,5
0.9887,4
0.9761,5
0.8991,5
0.7482,5
0.8829,1
0.9782,5
0.9812,4
0.9562,4
0.5499,3
0.9537,2
-0.857,2
0.8799,5
-0.6724,1
0.7337,3
0.8316,4
0.296,4
0.9919,4
0.9827,4
0.7592,4
0.9493,5
0.9124,5
0.9887,2
0.6486,2
0.8089,4
0.8396,3
-0.794,2
0.0,4
-0.4773,4
0.9313,5
0.9454,5
0.9323,5
0.9896,4
0.9768,3
0.9584,5
-0.9714,1
-0.0074,2
0.765,5
0.9403,5
0.9486,4
0.9827,5
0.9981,5
0.9017,5
0.9862,5
0.8461,2
0.8922,2
0.9883,5
-0.2313,1
0.5719,3
0.9037,5
0.9887,4
0.8392,5
0.9227,2
0.7088,3
0.3336,4
0.8741,5
0.6808,2
0.8661,4
0.7178,5
0.9934,5
0.817,1
0.5567,3
0.9379,1
0.9527,3
0.9859,4
0.9371,4
-0.8069,4
0.98,5
0.8984,5
0.9806,5
0.9465,2
0.5187,1
0.903,5
0.7112,3
-0.3031,3
0.979,5
0.958,4
0.891,1
0.9934,2
0.9833,5
0.9953,4
0.9417,5
0.9449,5
-0.937,2
0.987,4
0.9789,4
0.9856,5
-0.1285,5
0.9843,4
0.8321,2
0.9908,1
0.9732,4
0.847,5
0.9137,2
0.505,5
-0.991,2
-0.8316,5
-0.9877,3
-0.9661,5
0.9701,5
0.9483,4
0.0,4
0.8974,5
0.9032,3
0.1027,4
-0.8752,1
-0.0202,5
-0.021,2
0.1027,5
0.9887,5
0.5574,2
0.9335,3
0.9681,2
0.9528,5
0.8569,5
0.8353,4
0.7506,4
0.7335,5
0.8897,5
0.738,3
0.9285,4
0.7243,1
0.9801,5
-0.8316,5
0.9876,5
0.9382,5
-0.6641,5
0.8826,1
0.9962,4
0.9618,5
0.7172,3
-0.6822,1
0.9745,5
0.9565,4
0.8957,3
0.9598,5
-0.9106,1
0.9885,4
0.7804,3
0.9041,5
0.9961,4
0.9558,4
-0.5621,4
-0.5994,4
0.8914,5
0.9692,3
0.7611,2
0.3956,1
0.8588,5
0.743,4
0.3895,2
-0.7921,1
0.5413,4
0.977,1
0.9339,5
-0.5267,1
0.8507,5
-0.5994,5
0.9853,5
0.8083,5
0.9974,4
0.9591,4
0.3708,4
0.9003,5
0.9736,5
0.913,5
0.926,4
0.9628,5
0.9796,5
-0.4682,4
0.9734,3
0.8107,5
0.9944,3
0.7167,1
0.9876,5
0.9546,5
0.9956,5
0.8369,5
0.8516,4
0.5574,5
-0.7096,1
0.9884,5
0.928,5
-0.7722,2
-0.6235,1
0.8127,1
-0.9095,1
0.0,3
0.9819,5
-0.7499,1
0.9796,4
0.4241,1
-0.8388,5
-0.0772,4
0.8346,3
0.9735,4
0.9493,3
0.973,5
-0.8839,3
0.9597,5
0.8409,5
0.7648,4
0.9867,5
0.9611,4
0.4696,4
0.6546,3
0.9447,3
-0.8825,2
0.636,5
0.9856,3
0.8126,5
0.9765,4
0.9808,4
0.8503,5
0.5187,1
-0.8478,1
-0.8822,1
0.989,5
0.9775,4
-0.9136,4
0.8135,4
-0.7876,1
0.9946,4
0.9096,4
0.4148,3
